codigo_ibge,uf,municipio,horas,minutos
4309605,RS,HORIZONTINA,11,24
4309654,RS,HULHA NEGRA,11,23
4309704,RS,HUMAITÁ,11,24
4309753,RS,IBARAMA,11,24
4309803,RS,IBIAÇÁ,11,24
4309902,RS,IBIRAIARAS,11,24
4309951,RS,IBIRAPUITÃ,11,24
4310009,RS,IBIRUBÁ,11,24
4310108,RS,IGREJINHA,11,24
4310207,RS,IJUÍ,11,24
4310306,RS,ILÓPOLIS,11,24
4310330,RS,IMBÉ,11,24
4310363,RS,IMIGRANTE,11,24
4310405,RS,INDEPENDÊNCIA,11,24
4310413,RS,INHACORÁ,11,24
4310462,RS,IPIRANGA DO SUL,11,24
4310439,RS,IPÊ,11,24
4310504,RS,IRAÍ,11,25
4310538,RS,ITAARA,11,24
4310553,RS,ITACURUBI,11,24
4310579,RS,ITAPUCA,11,24
4310603,RS,ITAQUI,11,24
4310652,RS,ITATI,11,24
4310702,RS,ITATIBA DO SUL,11,25
4310751,RS,IVORÁ,11,24
4310801,RS,IVOTI,11,24
4310850,RS,JABOTICABA,11,24
4310876,RS,JACUIZINHO,11,24
4310900,RS,JACUTINGA,11,24
4311106,RS,JAGUARI,11,24
4311007,RS,JAGUARÃO,11,22
4311122,RS,JAQUIRANA,11,24
4311130,RS,JARI,11,24
4311155,RS,JÓIA,11,24
4311205,RS,JÚLIO DE CASTILHOS,11,24
4311239,RS,LAGOA BONITA DO SUL,11,24
4311270,RS,LAGOA DOS TRÊS CANTOS,11,24
4311304,RS,LAGOA VERMELHA,11,24
4311254,RS,LAGOÃO,11,24
4311403,RS,LAJEADO,11,24
4311429,RS,LAJEADO DO BUGRE,11,24
4311502,RS,LAVRAS DO SUL,11,23
4311601,RS,LIBERATO SALZANO,11,24
4311627,RS,LINDOLFO COLLOR,11,24
4311643,RS,LINHA NOVA,11,24
4311700,RS,MACHADINHO,11,24
4311734,RS,MAMPITUBA,11,24
4311759,RS,MANOEL VIANA,11,24
4311775,RS,MAQUINÉ,11,24
4311791,RS,MARATÁ,11,24
4311809,RS,MARAU,11,24
4311908,RS,MARCELINO RAMOS,11,25
4311981,RS,MARIANA PIMENTEL,11,23
4312005,RS,MARIANO MORO,11,25
4312054,RS,MARQUES DE SOUZA,11,24
4312104,RS,MATA,11,24
4312138,RS,MATO CASTELHANO,11,24
4312153,RS,MATO LEITÃO,11,24
4312179,RS,MATO QUEIMADO,11,24
4312203,RS,MAXIMILIANO DE ALMEIDA,11,24
4311718,RS,MAÇAMBARÁ,11,24
4312252,RS,MINAS DO LEÃO,11,23
4312302,RS,MIRAGUAÍ,11,24
4312351,RS,MONTAURI,11,24
4312377,RS,MONTE ALEGRE DOS CAMPOS,11,24
4312385,RS,MONTE BELO DO SUL,11,24
4312401,RS,MONTENEGRO,11,24
4312427,RS,MORMAÇO,11,24
4312443,RS,MORRINHOS DO SUL,11,24
4312450,RS,MORRO REDONDO,11,23
4312476,RS,MORRO REUTER,11,24
4312500,RS,MOSTARDAS,11,23
4312617,RS,MUITOS CAPÕES,11,24
4312625,RS,MULITERNO,11,24
4312609,RS,MUÇUM,11,24
4312674,RS,NICOLAU VERGUEIRO,11,24
4312708,RS,NONOAI,11,25
4312757,RS,NOVA ALVORADA,11,24
4312807,RS,NOVA ARAÇÁ,11,24
4312906,RS,NOVA BASSANO,11,24
4312955,RS,NOVA BOA VISTA,11,24
4313003,RS,NOVA BRÉSCIA,11,24
4313011,RS,NOVA CANDELÁRIA,11,24
4313037,RS,NOVA ESPERANÇA DO SUL,11,24
4313060,RS,NOVA HARTZ,11,24
4313102,RS,NOVA PALMA,11,24
4313201,RS,NOVA PETRÓPOLIS,11,24
4313300,RS,NOVA PRATA,11,24
4313086,RS,NOVA PÁDUA,11,24
4313334,RS,NOVA RAMADA,11,24
4313359,RS,NOVA ROMA DO SUL,11,24
4313375,RS,NOVA SANTA RITA,11,24
4313490,RS,NOVO BARREIRO,11,24
4313391,RS,NOVO CABRAIS,11,24
4313409,RS,NOVO HAMBURGO,11,24
4313425,RS,NOVO MACHADO,11,24
4313441,RS,NOVO TIRADENTES,11,24
4313466,RS,NOVO XINGU,11,24
4312658,RS,NÃO-ME-TOQUE,11,24
4313508,RS,OSÓRIO,11,24
4313607,RS,PAIM FILHO,11,24
4313656,RS,PALMARES DO SUL,11,23
4313706,RS,PALMEIRA DAS MISSÕES,11,24
4313805,RS,PALMITINHO,11,25
4313904,RS,PANAMBI,11,24
4313953,RS,PANTANO GRANDE,11,23
4314001,RS,PARAÍ,11,24
4314027,RS,PARAÍSO DO SUL,11,24
4314035,RS,PARECI NOVO,11,24
4314050,RS,PAROBÉ,11,24
4314068,RS,PASSA SETE,11,24
4314076,RS,PASSO DO SOBRADO,11,24
4314100,RS,PASSO FUNDO,11,24
4314134,RS,PAULO BENTO,11,24
4314159,RS,PAVERAMA,11,24
4314175,RS,PEDRAS ALTAS,11,23
4314209,RS,PEDRO OSÓRIO,11,23
4314308,RS,PEJUÇARA,11,24
4314407,RS,PELOTAS,11,23
4314423,RS,PICADA CAFÉ,11,24
4314456,RS,PINHAL,11,24
4314464,RS,PINHAL DA SERRA,11,24
4314472,RS,PINHAL GRANDE,11,24
4314498,RS,PINHEIRINHO DO VALE,11,25
4314506,RS,PINHEIRO MACHADO,11,23
4314548,RS,PINTO BANDEIRA,11,24
4314555,RS,PIRAPÓ,11,24
4314605,RS,PIRATINI,11,23
4314704,RS,PLANALTO,11,25
4314787,RS,PONTE PRETA,11,24
4314779,RS,PONTÃO,11,24
4314902,RS,PORTO ALEGRE,11,24
4315008,RS,PORTO LUCENA,11,24
4315057,RS,PORTO MAUÁ,11,24
4315073,RS,PORTO VERA CRUZ,11,24
4315107,RS,PORTO XAVIER,11,24
4314803,RS,PORTÃO,11,24
4315131,RS,POUSO NOVO,11,24
4314753,RS,POÇO DAS ANTAS,11,24
4315149,RS,PRESIDENTE LUCENA,11,24
4315156,RS,PROGRESSO,11,24
4315172,RS,PROTÁSIO ALVES,11,24
4315206,RS,PUTINGA,11,24
4315305,RS,QUARAÍ,11,23
4315313,RS,QUATRO IRMÃOS,11,24
4315321,RS,QUEVEDOS,11,24
4315354,RS,QUINZE DE NOVEMBRO,11,24
4315404,RS,REDENTORA,11,24
4315453,RS,RELVADO,11,24
4315503,RS,RESTINGA SECA,11,24
4315552,RS,RIO DOS ÍNDIOS,11,25
4315602,RS,RIO GRANDE,11,23
4315701,RS,RIO PARDO,11,24
4315750,RS,RIOZINHO,11,24
4315800,RS,ROCA SALES,11,24
4315909,RS,RODEIO BONITO,11,24
4315958,RS,ROLADOR,11,24
4316006,RS,ROLANTE,11,24
4316105,RS,RONDA ALTA,11,24
4316204,RS,RONDINHA,11,24
4316303,RS,ROQUE GONZALES,11,24
4316402,RS,ROSÁRIO DO SUL,11,23
4316428,RS,SAGRADA FAMÍLIA,11,24
4316436,RS,SALDANHA MARINHO,11,24
4316451,RS,SALTO DO JACUÍ,11,24
4316477,RS,SALVADOR DAS MISSÕES,11,24
4316501,RS,SALVADOR DO SUL,11,24
4316600,RS,SANANDUVA,11,24
4317103,RS,SANT'ANA DO LIVRAMENTO,11,23
4316709,RS,SANTA BÁRBARA DO SUL,11,24
4316733,RS,SANTA CECÍLIA DO SUL,11,24
4316758,RS,SANTA CLARA DO SUL,11,24
4316808,RS,SANTA CRUZ DO SUL,11,24
4316972,RS,SANTA MARGARIDA DO SUL,11,23
4316907,RS,SANTA MARIA,11,24
4316956,RS,SANTA MARIA DO HERVAL,11,24
4317202,RS,SANTA ROSA,11,24
4317251,RS,SANTA TEREZA,11,24
4317301,RS,SANTA VITÓRIA DO PALMAR,11,22
4317004,RS,SANTANA DA BOA VISTA,11,23
4317400,RS,SANTIAGO,11,24
4317608,RS,SANTO ANTÔNIO DA PATRULHA,11,24
4317707,RS,SANTO ANTÔNIO DAS MISSÕES,11,24
4317558,RS,SANTO ANTÔNIO DO PALMA,11,24
4317756,RS,SANTO ANTÔNIO DO PLANALTO,11,24
4317806,RS,SANTO AUGUSTO,11,24
4317905,RS,SANTO CRISTO,11,24
4317954,RS,SANTO EXPEDITO DO SUL,11,24
4317509,RS,SANTO ÂNGELO,11,24
4319901,RS,SAPIRANGA,11,24
4320008,RS,SAPUCAIA DO SUL,11,24
4320107,RS,SARANDI,11,24
4320206,RS,SEBERI,11,24
4320230,RS,SEDE NOVA,11,24
4320263,RS,SEGREDO,11,24
4320305,RS,SELBACH,11,24
4320321,RS,SENADOR SALGADO FILHO,11,24
4320354,RS,SENTINELA DO SUL,11,23
4320404,RS,SERAFINA CORRÊA,11,24
4320503,RS,SERTÃO,11,24
4320552,RS,SERTÃO SANTANA,11,23
4320578,RS,SETE DE SETEMBRO,11,24
4320602,RS,SEVERIANO DE ALMEIDA,11,25
4320651,RS,SILVEIRA MARTINS,11,24
4320677,RS,SINIMBU,11,24
4320701,RS,SOBRADINHO,11,24
4320800,RS,SOLEDADE,11,24
4318002,RS,SÃO BORJA,11,24
4318051,RS,SÃO DOMINGOS DO SUL,11,24
4318101,RS,SÃO FRANCISCO DE ASSIS,11,24
4318200,RS,SÃO FRANCISCO DE PAULA,11,24
4318309,RS,SÃO GABRIEL,11,23
4318408,RS,SÃO JERÔNIMO,11,24
4318440,RS,SÃO JORGE,11,24
4318457,RS,SÃO JOSÉ DAS MISSÕES,11,24
4318465,RS,SÃO JOSÉ DO HERVAL,11,24
4318481,RS,SÃO JOSÉ DO HORTÊNCIO,11,24
4318499,RS,SÃO JOSÉ DO INHACORÁ,11,24
4318507,RS,SÃO JOSÉ DO NORTE,11,23
4318606,RS,SÃO JOSÉ DO OURO,11,24
4318614,RS,SÃO JOSÉ DO SUL,11,24
4318622,RS,SÃO JOSÉ DOS AUSENTES,11,24
4318424,RS,SÃO JOÃO DA URTIGA,11,24
4318432,RS,SÃO JOÃO DO POLÊSINE,11,24
4318705,RS,SÃO LEOPOLDO,11,24
4318804,RS,SÃO LOURENÇO DO SUL,11,23
4318903,RS,SÃO LUIZ GONZAGA,11,24
4319000,RS,SÃO MARCOS,11,24
4319109,RS,SÃO MARTINHO,11,24
4319125,RS,SÃO MARTINHO DA SERRA,11,24
4319158,RS,SÃO MIGUEL DAS MISSÕES,11,24
4319208,RS,SÃO NICOLAU,11,24
4319307,RS,SÃO PAULO DAS MISSÕES,11,24
4319356,RS,SÃO PEDRO DA SERRA,11,24
4319364,RS,SÃO PEDRO DAS MISSÕES,11,24
4319372,RS,SÃO PEDRO DO BUTIÁ,11,24
4319406,RS,SÃO PEDRO DO SUL,11,24
4319505,RS,SÃO SEBASTIÃO DO CAÍ,11,24
4319604,RS,SÃO SEPÉ,11,23
4319703,RS,SÃO VALENTIM,11,24
4319711,RS,SÃO VALENTIM DO SUL,11,24
4319737,RS,SÃO VALÉRIO DO SUL,11,24
4319752,RS,SÃO VENDELINO,11,24
4319802,RS,SÃO VICENTE DO SUL,11,24
4320453,RS,SÉRIO,11,24
4320859,RS,TABAÍ,11,24
4320909,RS,TAPEJARA,11,24
4321006,RS,TAPERA,11,24
4321105,RS,TAPES,11,23
4321204,RS,TAQUARA,11,24
4321303,RS,TAQUARI,11,24
4321329,RS,TAQUARUÇU DO SUL,11,25
4321352,RS,TAVARES,11,23
4321402,RS,TENENTE PORTELA,11,25
4321436,RS,TERRA DE AREIA,11,24
4321451,RS,TEUTÔNIA,11,24
4321469,RS,TIO HUGO,11,24
4321477,RS,TIRADENTES DO SUL,11,25
4321493,RS,TOROPI,11,24
4321501,RS,TORRES,11,24
4321600,RS,TRAMANDAÍ,11,24
4321626,RS,TRAVESSEIRO,11,24
4321956,RS,TRINDADE DO SUL,11,24
4322004,RS,TRIUNFO,11,24
4321634,RS,TRÊS ARROIOS,11,24
4321667,RS,TRÊS CACHOEIRAS,11,24
4321709,RS,TRÊS COROAS,11,24
4321808,RS,TRÊS DE MAIO,11,24
4321832,RS,TRÊS FORQUILHAS,11,24
4321857,RS,TRÊS PALMEIRAS,11,24
4321907,RS,TRÊS PASSOS,11,25
4322103,RS,TUCUNDUVA,11,24
4322152,RS,TUNAS,11,24
4322186,RS,TUPANCI DO SUL,11,24
4322202,RS,TUPANCIRETÃ,11,24
4322251,RS,TUPANDI,11,24
4322301,RS,TUPARENDI,11,24
4322327,RS,TURUÇU,11,23
4322343,RS,UBIRETAMA,11,24
4322376,RS,UNISTALDA,11,24
4322350,RS,UNIÃO DA SERRA,11,24
4322400,RS,URUGUAIANA,11,24
4322509,RS,VACARIA,11,24
4322533,RS,VALE DO SOL,11,24
4322541,RS,VALE REAL,11,24
4322525,RS,VALE VERDE,11,24
4322558,RS,VANINI,11,24
4322608,RS,VENÂNCIO AIRES,11,24
4322707,RS,VERA CRUZ,11,24
4322806,RS,VERANÓPOLIS,11,24
4322855,RS,VESPASIANO CORREA,11,24
4322905,RS,VIADUTOS,11,24
4323002,RS,VIAMÃO,11,24
4323101,RS,VICENTE DUTRA,11,25
4323200,RS,VICTOR GRAEFF,11,24
4323309,RS,VILA FLORES,11,24
4323358,RS,VILA LÂNGARO,11,24
4323408,RS,VILA MARIA,11,24
4323457,RS,VILA NOVA DO SUL,11,23
4323507,RS,VISTA ALEGRE,11,25
4323606,RS,VISTA ALEGRE DO PRATA,11,24
4323705,RS,VISTA GAÚCHA,11,25
4323754,RS,VITÓRIA DAS MISSÕES,11,24
4323770,RS,WESTFALIA,11,24
4323804,RS,XANGRI-LÁ,11,24
4300059,RS,ÁGUA SANTA,11,24
4301552,RS,ÁUREA,11,24
4200051,SC,ABDON BATISTA,11,24
4200101,SC,ABELARDO LUZ,11,25
4200200,SC,AGROLÂNDIA,11,24
4200309,SC,AGRONÔMICA,11,25
4200705,SC,ALFREDO WAGNER,11,24
4200754,SC,ALTO BELA VISTA,11,25
4200804,SC,ANCHIETA,11,25
4200903,SC,ANGELINA,11,24
4201000,SC,ANITA GARIBALDI,11,24
4201109,SC,ANITÁPOLIS,11,24
4201208,SC,ANTÔNIO CARLOS,11,24
4201257,SC,APIÚNA,11,25
4201273,SC,ARABUTÃ,11,25
4201307,SC,ARAQUARI,11,25
4201406,SC,ARARANGUÁ,11,24
4201505,SC,ARMAZÉM,11,24
4201604,SC,ARROIO TRINTA,11,25
4201653,SC,ARVOREDO,11,25
4201703,SC,ASCURRA,11,25
4201802,SC,ATALANTA,11,25
4201901,SC,AURORA,11,25
4201950,SC,BALNEÁRIO ARROIO DO SILVA,11,24
4202057,SC,BALNEÁRIO BARRA DO SUL,11,25
4202008,SC,BALNEÁRIO CAMBORIÚ,11,25
4202073,SC,BALNEÁRIO GAIVOTA,11,24
4212809,SC,BALNEÁRIO PIÇARRAS,11,25
4220000,SC,BALNEÁRIO RINCÃO,11,24
4202081,SC,BANDEIRANTE,11,25
4202099,SC,BARRA BONITA,11,25
4202107,SC,BARRA VELHA,11,25
4202131,SC,BELA VISTA DO TOLDO,11,25
4202156,SC,BELMONTE,11,25
4202206,SC,BENEDITO NOVO,11,25
4202305,SC,BIGUAÇU,11,24
4202404,SC,BLUMENAU,11,25
4202438,SC,BOCAINA DO SUL,11,24
4202503,SC,BOM JARDIM DA SERRA,11,24
4202537,SC,BOM JESUS,11,25
4202578,SC,BOM JESUS DO OESTE,11,25
4202602,SC,BOM RETIRO,11,24
4202453,SC,BOMBINHAS,11,25
4202701,SC,BOTUVERÁ,11,25
4202800,SC,BRAÇO DO NORTE,11,24
4202859,SC,BRAÇO DO TROMBUDO,11,25
4202875,SC,BRUNÓPOLIS,11,25
4202909,SC,BRUSQUE,11,25
4203105,SC,CAIBI,11,25
4203154,SC,CALMON,11,25
4203204,SC,CAMBORIÚ,11,25
4203303,SC,CAMPO ALEGRE,11,25
4203402,SC,CAMPO BELO DO SUL,11,24
4203501,SC,CAMPO ERÊ,11,25
4203600,SC,CAMPOS NOVOS,11,24
4203709,SC,CANELINHA,11,25
4203808,SC,CANOINHAS,11,25
4203907,SC,CAPINZAL,11,25
4203956,SC,CAPIVARI DE BAIXO,11,24
4203253,SC,CAPÃO ALTO,11,24
4204004,SC,CATANDUVAS,11,25
4204103,SC,CAXAMBU DO SUL,11,25
4203006,SC,CAÇADOR,11,25
4204152,SC,CELSO RAMOS,11,24
4204178,SC,CERRO NEGRO,11,24
4204194,SC,CHAPADÃO DO LAGEADO,11,24
4204202,SC,CHAPECÓ,11,25
4204251,SC,COCAL DO SUL,11,24
4204301,SC,CONCÓRDIA,11,25
4204350,SC,CORDILHEIRA ALTA,11,25
4204400,SC,CORONEL FREITAS,11,25
4204459,SC,CORONEL MARTINS,11,25
4204558,SC,CORREIA PINTO,11,24
4204509,SC,CORUPÁ,11,25
4204608,SC,CRICIÚMA,11,24
4204707,SC,CUNHA PORÃ,11,25
4204756,SC,CUNHATAÍ,11,25
4204806,SC,CURITIBANOS,11,25
4204905,SC,DESCANSO,11,25
4205001,SC,DIONÍSIO CERQUEIRA,11,25
4205100,SC,DONA EMMA,11,25
4205159,SC,DOUTOR PEDRINHO,11,25
4205175,SC,ENTRE RIOS,11,25
4205191,SC,ERMO,11,24
4205209,SC,ERVAL VELHO,11,25
4205308,SC,FAXINAL DOS GUEDES,11,25
4205357,SC,FLOR DO SERTÃO,11,25
4205407,SC,FLORIANÓPOLIS,11,24
4205431,SC,FORMOSA DO SUL,11,25
4205456,SC,FORQUILHINHA,11,24
4205506,SC,FRAIBURGO,11,25
4205555,SC,FREI ROGÉRIO,11,25
4205605,SC,GALVÃO,11,25
4205704,SC,GAROPABA,11,24
4205803,SC,GARUVA,11,25
4205902,SC,GASPAR,11,25
4206009,SC,GOVERNADOR CELSO RAMOS,11,25
4206207,SC,GRAVATAL,11,24
4206108,SC,GRÃO PARÁ,11,24
4206306,SC,GUABIRUBA,11,25
4206405,SC,GUARACIABA,11,25
4206504,SC,GUARAMIRIM,11,25
4206603,SC,GUARUJÁ DO SUL,11,25
4206652,SC,GUATAMBÚ,11,25
4206702,SC,HERVAL D'OESTE,11,25
4206751,SC,IBIAM,11,25
4206801,SC,IBICARÉ,11,25
4206900,SC,IBIRAMA,11,25
4207106,SC,ILHOTA,11,25
4207205,SC,IMARUÍ,11,24
4207304,SC,IMBITUBA,11,24
4207403,SC,IMBUIA,11,24
4207502,SC,INDAIAL,11,25
4207577,SC,IOMERÊ,11,25
4207601,SC,IPIRA,11,24
4207650,SC,IPORÃ DO OESTE,11,25
4207684,SC,IPUAÇU,11,25
4207700,SC,IPUMIRIM,11,25
4207759,SC,IRACEMINHA,11,25
4207809,SC,IRANI,11,25
4207858,SC,IRATI,11,25
4207908,SC,IRINEÓPOLIS,11,25
4208104,SC,ITAIÓPOLIS,11,25
4208203,SC,ITAJAÍ,11,25
4208302,SC,ITAPEMA,11,25
4208401,SC,ITAPIRANGA,11,25
4208450,SC,ITAPOÁ,11,25
4208500,SC,ITUPORANGA,11,24
4208005,SC,ITÁ,11,25
4207007,SC,IÇARA,11,24
4208609,SC,JABORÁ,11,25
4208708,SC,JACINTO MACHADO,11,24
4208807,SC,JAGUARUNA,11,24
4208906,SC,JARAGUÁ DO SUL,11,25
4208955,SC,JARDINÓPOLIS,11,25
4209003,SC,JOAÇABA,11,25
4209102,SC,JOINVILLE,11,25
4209151,SC,JOSÉ BOITEUX,11,25
4209177,SC,JUPIÁ,11,25
4209201,SC,LACERDÓPOLIS,11,25
4209300,SC,LAGES,11,24
4209409,SC,LAGUNA,11,24
4209458,SC,LAJEADO GRANDE,11,25
4209508,SC,LAURENTINO,11,25
4209607,SC,LAURO MULLER,11,24
4209706,SC,LEBON RÉGIS,11,25
4209805,SC,LEOBERTO LEAL,11,24
4209854,SC,LINDÓIA DO SUL,11,25
4209904,SC,LONTRAS,11,25
4210001,SC,LUIZ ALVES,11,25
4210035,SC,LUZERNA,11,25
4210050,SC,MACIEIRA,11,25
4210100,SC,MAFRA,11,25
4210209,SC,MAJOR GERCINO,11,25
4210308,SC,MAJOR VIEIRA,11,25
4210407,SC,MARACAJÁ,11,24
4210506,SC,MARAVILHA,11,25
4210555,SC,MAREMA,11,25
4210605,SC,MASSARANDUBA,11,25
4210704,SC,MATOS COSTA,11,25
4210803,SC,MELEIRO,11,24
4210852,SC,MIRIM DOCE,11,25
4210902,SC,MODELO,11,25
4211009,SC,MONDAÍ,11,25
4211058,SC,MONTE CARLO,11,25
4211108,SC,MONTE CASTELO,11,25
4211207,SC,MORRO DA FUMAÇA,11,24
4211256,SC,MORRO GRANDE,11,24
4211306,SC,NAVEGANTES,11,25
4211405,SC,NOVA ERECHIM,11,25
4211454,SC,NOVA ITABERABA,11,25
4211504,SC,NOVA TRENTO,11,25
4211603,SC,NOVA VENEZA,11,24
4211652,SC,NOVO HORIZONTE,11,25
4211702,SC,ORLEANS,11,24
4211751,SC,OTACÍLIO COSTA,11,24
4211801,SC,OURO,11,25
4211850,SC,OURO VERDE,11,25
4211876,SC,PAIAL,11,25
4211892,SC,PAINEL,11,24
4211900,SC,PALHOÇA,11,24
4212007,SC,PALMA SOLA,11,25
4212056,SC,PALMEIRA,11,24
4212106,SC,PALMITOS,11,25
4212205,SC,PAPANDUVA,11,25
4212239,SC,PARAÍSO,11,25
4212254,SC,PASSO DE TORRES,11,24
4212270,SC,PASSOS MAIA,11,25
4212304,SC,PAULO LOPES,11,24
4212403,SC,PEDRAS GRANDES,11,24
4212502,SC,PENHA,11,25
4212601,SC,PERITIBA,11,25
4212650,SC,PESCARIA BRAVA,11,24
4212700,SC,PETROLÂNDIA,11,24
4212908,SC,PINHALZINHO,11,25
4213005,SC,PINHEIRO PRETO,11,25
4213104,SC,PIRATUBA,11,24
4213153,SC,PLANALTO ALEGRE,11,25
4213203,SC,POMERODE,11,25
4213302,SC,PONTE ALTA,11,24
4213351,SC,PONTE ALTA DO NORTE,11,25
4213401,SC,PONTE SERRADA,11,25
4213500,SC,PORTO BELO,11,25
4213609,SC,PORTO UNIÃO,11,25
4213708,SC,POUSO REDONDO,11,25
4213807,SC,PRAIA GRANDE,11,24
4213906,SC,PRESIDENTE CASTELLO BRANCO,11,25
4214003,SC,PRESIDENTE GETÚLIO,11,25
4214102,SC,PRESIDENTE NEREU,11,25
4214151,SC,PRINCESA,11,25
4214201,SC,QUILOMBO,11,25
4214300,SC,RANCHO QUEIMADO,11,24
4214409,SC,RIO DAS ANTAS,11,25
4214508,SC,RIO DO CAMPO,11,25
4214607,SC,RIO DO OESTE,11,25
4214805,SC,RIO DO SUL,11,25
4214706,SC,RIO DOS CEDROS,11,25
4214904,SC,RIO FORTUNA,11,24
4215000,SC,RIO NEGRINHO,11,25
4215059,SC,RIO RUFINO,11,24
4215075,SC,RIQUEZA,11,25
4215109,SC,RODEIO,11,25
4215208,SC,ROMELÂNDIA,11,25
4215307,SC,SALETE,11,25
4215356,SC,SALTINHO,11,25
4215406,SC,SALTO VELOSO,11,25
4215455,SC,SANGÃO,11,24
4215505,SC,SANTA CECÍLIA,11,25
4215554,SC,SANTA HELENA,11,25
4215604,SC,SANTA ROSA DE LIMA,11,24
4215653,SC,SANTA ROSA DO SUL,11,24
4215679,SC,SANTA TEREZINHA,11,25
4215687,SC,SANTA TEREZINHA DO PROGRESSO,11,25
4215695,SC,SANTIAGO DO SUL,11,25
4215703,SC,SANTO AMARO DA IMPERATRIZ,11,24
4217303,SC,SAUDADES,11,25
4217402,SC,SCHROEDER,11,25
4217501,SC,SEARA,11,25
4217550,SC,SERRA ALTA,11,25
4217600,SC,SIDERÓPOLIS,11,24
4217709,SC,SOMBRIO,11,24
4217758,SC,SUL BRASIL,11,25
4215802,SC,SÃO BENTO DO SUL,11,25
4215752,SC,SÃO BERNARDINO,11,25
4215901,SC,SÃO BONIFÁCIO,11,24
4216008,SC,SÃO CARLOS,11,25
4216057,SC,SÃO CRISTOVÃO DO SUL,11,25
4216107,SC,SÃO DOMINGOS,11,25
4216206,SC,SÃO FRANCISCO DO SUL,11,25
4216503,SC,SÃO JOAQUIM,11,24
4216602,SC,SÃO JOSÉ,11,24
4216701,SC,SÃO JOSÉ DO CEDRO,11,25
4216800,SC,SÃO JOSÉ DO CERRITO,11,24
4216305,SC,SÃO JOÃO BATISTA,11,25
4216354,SC,SÃO JOÃO DO ITAPERIÚ,11,25
4216255,SC,SÃO JOÃO DO OESTE,11,25
4216404,SC,SÃO JOÃO DO SUL,11,24
4216909,SC,SÃO LOURENÇO DO OESTE,11,25
4217006,SC,SÃO LUDGERO,11,24
4217105,SC,SÃO MARTINHO,11,24
4217154,SC,SÃO MIGUEL DA BOA VISTA,11,25
4217204,SC,SÃO MIGUEL DO OESTE,11,25
4217253,SC,SÃO PEDRO DE ALCÂNTARA,11,24
4217808,SC,TAIÓ,11,25
4217907,SC,TANGARÁ,11,25
4217956,SC,TIGRINHOS,11,25
4218004,SC,TIJUCAS,11,25
4218103,SC,TIMBÉ DO SUL,11,24
4218202,SC,TIMBÓ,11,25
4218251,SC,TIMBÓ GRANDE,11,25
4218350,SC,TREVISO,11,24
4218400,SC,TREZE DE MAIO,11,24
4218509,SC,TREZE TÍLIAS,11,25
4218608,SC,TROMBUDO CENTRAL,11,25
4218301,SC,TRÊS BARRAS,11,25
4218707,SC,TUBARÃO,11,24
4218756,SC,TUNÁPOLIS,11,25
4218806,SC,TURVO,11,24
4218855,SC,UNIÃO DO OESTE,11,25
4218905,SC,URUBICI,11,24
4218954,SC,URUPEMA,11,24
4219002,SC,URUSSANGA,11,24
4219150,SC,VARGEM,11,24
4219176,SC,VARGEM BONITA,11,25
4219101,SC,VARGEÃO,11,25
4219200,SC,VIDAL RAMOS,11,25
4219309,SC,VIDEIRA,11,25
4219358,SC,VITOR MEIRELES,11,25
4219408,SC,WITMARSUM,11,25
4219507,SC,XANXERÊ,11,25
4219606,SC,XAVANTINA,11,25
4219705,SC,XAXIM,11,25
4219853,SC,ZORTÉA,11,25
4200408,SC,ÁGUA DOCE,11,25
4200507,SC,ÁGUAS DE CHAPECÓ,11,25
4200556,SC,ÁGUAS FRIAS,11,25
4200606,SC,ÁGUAS MORNAS,11,24
2800100,SE,AMPARO DE SÃO FRANCISCO,11,28
2800209,SE,AQUIDABÃ,11,28
2800308,SE,ARACAJU,11,28
2800407,SE,ARAUÁ,11,28
2800506,SE,AREIA BRANCA,11,28
2800605,SE,BARRA DOS COQUEIROS,11,28
2800670,SE,BOQUIM,11,28
2800704,SE,BREJO GRANDE,11,28
2801009,SE,CAMPO DO BRITO,11,28
2801108,SE,CANHOBA,11,28
2801207,SE,CANINDÉ DE SÃO FRANCISCO,11,28
2801306,SE,CAPELA,11,28
2801405,SE,CARIRA,11,28
2801504,SE,CARMÓPOLIS,11,28
2801603,SE,CEDRO DE SÃO JOÃO,11,28
2801702,SE,CRISTINÁPOLIS,11,28
2801900,SE,CUMBE,11,28
2802007,SE,DIVINA PASTORA,11,28
2802106,SE,ESTÂNCIA,11,28
2802205,SE,FEIRA NOVA,11,28
2802304,SE,FREI PAULO,11,28
2802403,SE,GARARU,11,28
2802502,SE,GENERAL MAYNARD,11,28
2802601,SE,GRACHO CARDOSO,11,28
2802700,SE,ILHA DAS FLORES,11,28
2802809,SE,INDIAROBA,11,28
2802908,SE,ITABAIANA,11,28
2803005,SE,ITABAIANINHA,11,28
2803104,SE,ITABI,11,28
2803203,SE,ITAPORANGA D'AJUDA,11,28
2803302,SE,JAPARATUBA,11,28
2803401,SE,JAPOATÃ,11,28
2803500,SE,LAGARTO,11,28
2803609,SE,LARANJEIRAS,11,28
2803708,SE,MACAMBIRA,11,28
2803807,SE,MALHADA DOS BOIS,11,28
2803906,SE,MALHADOR,11,28
2804003,SE,MARUIM,11,28
2804102,SE,MOITA BONITA,11,28
2804201,SE,MONTE ALEGRE DE SERGIPE,11,28
2804300,SE,MURIBECA,11,28
2804409,SE,NEÓPOLIS,11,28
